time	current
7/20/2017 2:02:41 PM	-873.624200E-9
7/20/2017 2:02:42 PM	-873.960700E-9
7/20/2017 2:02:42 PM	-873.731100E-9
7/20/2017 2:02:43 PM	-874.968900E-9
7/20/2017 2:02:44 PM	-873.782000E-9
7/20/2017 2:02:44 PM	-873.897100E-9
7/20/2017 2:02:45 PM	-873.802500E-9
7/20/2017 2:02:45 PM	-873.900300E-9
7/20/2017 2:02:46 PM	-873.291400E-9
7/20/2017 2:02:47 PM	-873.976700E-9
7/20/2017 2:02:47 PM	-873.309100E-9
7/20/2017 2:02:48 PM	-874.410000E-9
7/20/2017 2:02:48 PM	-873.702900E-9
7/20/2017 2:02:49 PM	-873.341800E-9
7/20/2017 2:02:50 PM	-874.341400E-9
7/20/2017 2:02:50 PM	-874.449600E-9
7/20/2017 2:02:51 PM	-874.625100E-9
7/20/2017 2:02:51 PM	-873.925700E-9
7/20/2017 2:02:52 PM	-875.480100E-9
7/20/2017 2:02:53 PM	-874.359100E-9
7/20/2017 2:02:53 PM	-874.169900E-9
7/20/2017 2:02:54 PM	-874.701100E-9
7/20/2017 2:02:54 PM	-874.689200E-9
7/20/2017 2:02:55 PM	-874.264100E-9
7/20/2017 2:02:56 PM	-873.434100E-9
7/20/2017 2:02:56 PM	-874.490100E-9
7/20/2017 2:02:57 PM	-874.758800E-9
7/20/2017 2:02:57 PM	-875.847500E-9
7/20/2017 2:02:58 PM	-874.974800E-9
7/20/2017 2:02:59 PM	-874.994800E-9
7/20/2017 2:02:59 PM	-875.085800E-9
7/20/2017 2:03:00 PM	-874.775700E-9
7/20/2017 2:03:00 PM	-875.032600E-9
7/20/2017 2:03:01 PM	-876.646000E-9
7/20/2017 2:03:02 PM	-874.947100E-9
7/20/2017 2:03:02 PM	-875.702900E-9
7/20/2017 2:03:03 PM	-877.133500E-9
7/20/2017 2:03:03 PM	-876.171300E-9
7/20/2017 2:03:04 PM	-875.889800E-9
7/20/2017 2:03:05 PM	-875.832500E-9
7/20/2017 2:03:05 PM	-875.928000E-9
7/20/2017 2:03:06 PM	-875.586000E-9
7/20/2017 2:03:06 PM	-875.882500E-9
7/20/2017 2:03:07 PM	-876.031200E-9
7/20/2017 2:03:08 PM	-875.781100E-9
7/20/2017 2:03:08 PM	-876.517300E-9
7/20/2017 2:03:09 PM	-876.579600E-9
7/20/2017 2:03:09 PM	-875.875200E-9
7/20/2017 2:03:10 PM	-875.713800E-9
7/20/2017 2:03:11 PM	-874.722400E-9
7/20/2017 2:03:11 PM	-875.948900E-9
7/20/2017 2:03:12 PM	-876.502300E-9
7/20/2017 2:03:12 PM	-876.427700E-9
7/20/2017 2:03:13 PM	-876.326300E-9
7/20/2017 2:03:14 PM	-877.784700E-9
7/20/2017 2:03:14 PM	-876.849800E-9
7/20/2017 2:03:15 PM	-876.623300E-9
7/20/2017 2:03:15 PM	-876.486000E-9
7/20/2017 2:03:16 PM	-878.284000E-9
7/20/2017 2:03:17 PM	-875.429100E-9
7/20/2017 2:03:17 PM	-876.520100E-9
7/20/2017 2:03:18 PM	-875.859300E-9
7/20/2017 2:03:18 PM	-874.834800E-9
7/20/2017 2:03:19 PM	-877.052600E-9
7/20/2017 2:03:20 PM	-877.419600E-9
7/20/2017 2:03:20 PM	-877.534100E-9
7/20/2017 2:03:21 PM	-876.915700E-9
7/20/2017 2:03:21 PM	-877.563700E-9
7/20/2017 2:03:22 PM	-878.114400E-9
7/20/2017 2:03:23 PM	-877.044800E-9
7/20/2017 2:03:23 PM	-877.360400E-9
7/20/2017 2:03:24 PM	-876.896600E-9
7/20/2017 2:03:24 PM	-877.501900E-9
7/20/2017 2:03:25 PM	-877.696500E-9
7/20/2017 2:03:26 PM	-877.808400E-9
7/20/2017 2:03:26 PM	-877.750600E-9
7/20/2017 2:03:27 PM	-877.896600E-9
7/20/2017 2:03:27 PM	-877.733800E-9
7/20/2017 2:03:28 PM	-878.409500E-9
7/20/2017 2:03:29 PM	-878.540000E-9
7/20/2017 2:03:29 PM	-877.825600E-9
7/20/2017 2:03:30 PM	-878.508700E-9
7/20/2017 2:03:30 PM	-878.793800E-9
7/20/2017 2:03:31 PM	-878.804300E-9
7/20/2017 2:03:32 PM	-878.057100E-9
7/20/2017 2:03:32 PM	-878.730600E-9
7/20/2017 2:03:33 PM	-877.763800E-9
7/20/2017 2:03:33 PM	-879.512300E-9
7/20/2017 2:03:34 PM	-878.869300E-9
7/20/2017 2:03:35 PM	-879.148000E-9
7/20/2017 2:03:35 PM	-878.775200E-9
7/20/2017 2:03:36 PM	-879.192600E-9
7/20/2017 2:03:36 PM	-878.505900E-9
7/20/2017 2:03:37 PM	-880.174400E-9
7/20/2017 2:03:38 PM	-879.207200E-9
7/20/2017 2:03:38 PM	-880.104400E-9
7/20/2017 2:03:39 PM	-879.170800E-9
7/20/2017 2:03:39 PM	-879.358100E-9
7/20/2017 2:03:40 PM	-879.399100E-9
7/20/2017 2:03:41 PM	-879.174400E-9
7/20/2017 2:03:41 PM	-879.926600E-9
7/20/2017 2:03:42 PM	-880.760600E-9
7/20/2017 2:03:42 PM	-879.504600E-9
7/20/2017 2:03:43 PM	-879.789700E-9
7/20/2017 2:03:44 PM	-880.080700E-9
7/20/2017 2:03:44 PM	-879.198100E-9
7/20/2017 2:03:45 PM	-879.703300E-9
7/20/2017 2:03:45 PM	-879.622800E-9
7/20/2017 2:03:46 PM	-879.514600E-9
7/20/2017 2:03:47 PM	-879.793300E-9
7/20/2017 2:03:47 PM	-877.871600E-9
7/20/2017 2:03:48 PM	-880.095700E-9
7/20/2017 2:03:48 PM	-879.704700E-9
7/20/2017 2:03:49 PM	-880.238100E-9
7/20/2017 2:03:50 PM	-880.289900E-9
7/20/2017 2:03:50 PM	-878.051700E-9
7/20/2017 2:03:51 PM	-880.460000E-9
7/20/2017 2:03:51 PM	-880.432700E-9
7/20/2017 2:03:52 PM	-880.202600E-9
7/20/2017 2:03:53 PM	-879.132600E-9
7/20/2017 2:03:53 PM	-878.246300E-9
7/20/2017 2:03:54 PM	-877.350400E-9
7/20/2017 2:03:54 PM	-879.805200E-9
7/20/2017 2:03:55 PM	-879.329900E-9
7/20/2017 2:03:56 PM	-878.310400E-9
7/20/2017 2:03:56 PM	-880.740600E-9
7/20/2017 2:03:57 PM	-879.738300E-9
7/20/2017 2:03:57 PM	-879.895700E-9
7/20/2017 2:03:58 PM	-882.875600E-9
7/20/2017 2:03:59 PM	-880.719700E-9
7/20/2017 2:03:59 PM	-880.374500E-9
7/20/2017 2:04:00 PM	-881.124800E-9
7/20/2017 2:04:00 PM	-879.518200E-9
7/20/2017 2:04:01 PM	-881.868800E-9
7/20/2017 2:04:02 PM	-880.614200E-9
7/20/2017 2:04:02 PM	-882.192600E-9
7/20/2017 2:04:03 PM	-881.505500E-9
7/20/2017 2:04:03 PM	-880.686500E-9
7/20/2017 2:04:04 PM	-879.326300E-9
7/20/2017 2:04:05 PM	-879.756500E-9
7/20/2017 2:04:05 PM	-880.302200E-9
7/20/2017 2:04:06 PM	-881.529100E-9
7/20/2017 2:04:06 PM	-880.917900E-9
7/20/2017 2:04:07 PM	-881.727400E-9
7/20/2017 2:04:08 PM	-880.784200E-9
7/20/2017 2:04:08 PM	-879.854700E-9
7/20/2017 2:04:09 PM	-879.518200E-9
7/20/2017 2:04:09 PM	-880.999800E-9
7/20/2017 2:04:10 PM	-879.370000E-9
7/20/2017 2:04:11 PM	-880.451400E-9
7/20/2017 2:04:11 PM	-881.259900E-9
7/20/2017 2:04:12 PM	-881.430000E-9
7/20/2017 2:04:12 PM	-881.231700E-9
7/20/2017 2:04:13 PM	-881.438600E-9
7/20/2017 2:04:14 PM	-881.653700E-9
7/20/2017 2:04:14 PM	-881.432200E-9
7/20/2017 2:04:15 PM	-881.753300E-9
7/20/2017 2:04:15 PM	-881.574600E-9
7/20/2017 2:04:16 PM	-881.495000E-9
7/20/2017 2:04:17 PM	-881.713300E-9
7/20/2017 2:04:17 PM	-881.636900E-9
7/20/2017 2:04:18 PM	-881.955700E-9
7/20/2017 2:04:18 PM	-881.234900E-9
7/20/2017 2:04:19 PM	-882.070300E-9
7/20/2017 2:04:20 PM	-881.878300E-9
7/20/2017 2:04:20 PM	-882.147100E-9
7/20/2017 2:04:21 PM	-881.554600E-9
7/20/2017 2:04:21 PM	-881.103500E-9
7/20/2017 2:04:22 PM	-882.060700E-9
7/20/2017 2:04:23 PM	-881.851500E-9
7/20/2017 2:04:23 PM	-881.896100E-9
7/20/2017 2:04:24 PM	-881.889700E-9
7/20/2017 2:04:24 PM	-882.339900E-9
7/20/2017 2:04:25 PM	-882.167600E-9
7/20/2017 2:04:26 PM	-882.476800E-9
7/20/2017 2:04:26 PM	-881.119800E-9
7/20/2017 2:04:27 PM	-881.879300E-9
7/20/2017 2:04:27 PM	-882.359900E-9
7/20/2017 2:04:28 PM	-882.671000E-9
7/20/2017 2:04:29 PM	-883.136200E-9
7/20/2017 2:04:29 PM	-881.849700E-9
7/20/2017 2:04:30 PM	-882.850600E-9
7/20/2017 2:04:30 PM	-882.850600E-9
7/20/2017 2:04:31 PM	-883.038000E-9
7/20/2017 2:04:32 PM	-882.294000E-9
7/20/2017 2:04:32 PM	-882.942500E-9
7/20/2017 2:04:33 PM	-882.818800E-9
7/20/2017 2:04:33 PM	-882.161700E-9
7/20/2017 2:04:34 PM	-882.919300E-9
7/20/2017 2:04:35 PM	-882.550900E-9
7/20/2017 2:04:35 PM	-882.739600E-9
7/20/2017 2:04:36 PM	-882.986100E-9
7/20/2017 2:04:36 PM	-883.472200E-9
7/20/2017 2:04:37 PM	-882.695500E-9
7/20/2017 2:04:38 PM	-881.504500E-9
7/20/2017 2:04:38 PM	-883.734600E-9
7/20/2017 2:04:39 PM	-881.867900E-9
7/20/2017 2:04:39 PM	-883.098000E-9
7/20/2017 2:04:40 PM	-883.917000E-9
7/20/2017 2:04:41 PM	-883.555000E-9
7/20/2017 2:04:41 PM	-883.292200E-9
7/20/2017 2:04:42 PM	-883.560500E-9
7/20/2017 2:04:42 PM	-883.308100E-9
7/20/2017 2:04:43 PM	-884.444500E-9
7/20/2017 2:04:44 PM	-882.813800E-9
7/20/2017 2:04:44 PM	-883.149800E-9
7/20/2017 2:04:45 PM	-882.955600E-9
7/20/2017 2:04:45 PM	-885.260300E-9
7/20/2017 2:04:46 PM	-884.240300E-9
7/20/2017 2:04:47 PM	-884.470900E-9
7/20/2017 2:04:47 PM	-883.914300E-9
7/20/2017 2:04:48 PM	-884.434500E-9
7/20/2017 2:04:48 PM	-883.861000E-9
7/20/2017 2:04:49 PM	-883.855100E-9
7/20/2017 2:04:50 PM	-884.585000E-9
7/20/2017 2:04:50 PM	-885.480400E-9
7/20/2017 2:04:51 PM	-885.251700E-9
7/20/2017 2:04:51 PM	-883.296700E-9
7/20/2017 2:04:52 PM	-883.343100E-9
7/20/2017 2:04:53 PM	-884.032000E-9
7/20/2017 2:04:53 PM	-883.766900E-9
7/20/2017 2:04:54 PM	-883.889700E-9
7/20/2017 2:04:54 PM	-884.188000E-9
7/20/2017 2:04:55 PM	-883.903300E-9
7/20/2017 2:04:56 PM	-884.665000E-9
7/20/2017 2:04:56 PM	-883.484100E-9
7/20/2017 2:04:57 PM	-884.363100E-9
7/20/2017 2:04:57 PM	-884.912000E-9
7/20/2017 2:04:58 PM	-884.615000E-9
7/20/2017 2:04:59 PM	-884.898800E-9
7/20/2017 2:04:59 PM	-884.470900E-9
7/20/2017 2:05:00 PM	-884.796500E-9
7/20/2017 2:05:00 PM	-884.166600E-9
7/20/2017 2:05:01 PM	-885.544500E-9
7/20/2017 2:05:02 PM	-884.619100E-9
7/20/2017 2:05:02 PM	-880.811500E-9
7/20/2017 2:05:03 PM	-884.427200E-9
7/20/2017 2:05:03 PM	-884.785500E-9
7/20/2017 2:05:04 PM	-884.449500E-9
7/20/2017 2:05:05 PM	-884.510400E-9
7/20/2017 2:05:05 PM	-885.233500E-9
7/20/2017 2:05:06 PM	-885.612300E-9
7/20/2017 2:05:06 PM	-884.970200E-9
7/20/2017 2:05:07 PM	-885.431700E-9
7/20/2017 2:05:08 PM	-886.143000E-9
7/20/2017 2:05:08 PM	-885.616400E-9
7/20/2017 2:05:09 PM	-884.923800E-9
7/20/2017 2:05:09 PM	-886.280800E-9
7/20/2017 2:05:10 PM	-884.048400E-9
7/20/2017 2:05:11 PM	-885.395400E-9
7/20/2017 2:05:11 PM	-885.350800E-9
7/20/2017 2:05:12 PM	-887.292100E-9
7/20/2017 2:05:12 PM	-882.908400E-9
7/20/2017 2:05:13 PM	-884.004700E-9
7/20/2017 2:05:14 PM	-886.528100E-9
7/20/2017 2:05:14 PM	-884.708700E-9
7/20/2017 2:05:15 PM	-886.442200E-9
7/20/2017 2:05:15 PM	-886.342600E-9
7/20/2017 2:05:16 PM	-884.111200E-9
7/20/2017 2:05:17 PM	-885.732300E-9
7/20/2017 2:05:17 PM	-885.418600E-9
7/20/2017 2:05:18 PM	-886.942900E-9
7/20/2017 2:05:18 PM	-885.783700E-9
7/20/2017 2:05:19 PM	-886.445400E-9
7/20/2017 2:05:20 PM	-885.155300E-9
7/20/2017 2:05:20 PM	-886.476800E-9
7/20/2017 2:05:21 PM	-884.937000E-9
7/20/2017 2:05:21 PM	-886.416300E-9
7/20/2017 2:05:22 PM	-886.271200E-9
7/20/2017 2:05:23 PM	-886.439900E-9
7/20/2017 2:05:23 PM	-885.635900E-9
7/20/2017 2:05:24 PM	-886.044300E-9
7/20/2017 2:05:24 PM	-887.576800E-9
7/20/2017 2:05:25 PM	-887.617700E-9
7/20/2017 2:05:26 PM	-886.513600E-9
7/20/2017 2:05:26 PM	-886.275800E-9
7/20/2017 2:05:27 PM	-885.396300E-9
7/20/2017 2:05:27 PM	-886.424500E-9
7/20/2017 2:05:28 PM	-886.183000E-9
7/20/2017 2:05:29 PM	-885.656400E-9
7/20/2017 2:05:29 PM	-885.429900E-9
7/20/2017 2:05:30 PM	-885.731400E-9
7/20/2017 2:05:30 PM	-885.454000E-9
7/20/2017 2:05:31 PM	-885.505000E-9
7/20/2017 2:05:32 PM	-884.974300E-9
7/20/2017 2:05:32 PM	-886.395800E-9
7/20/2017 2:05:33 PM	-885.912000E-9
7/20/2017 2:05:33 PM	-885.918300E-9
7/20/2017 2:05:34 PM	-885.764200E-9
7/20/2017 2:05:35 PM	-886.360800E-9
7/20/2017 2:05:35 PM	-885.971500E-9
7/20/2017 2:05:36 PM	-885.770500E-9
7/20/2017 2:05:36 PM	-885.490400E-9
7/20/2017 2:05:37 PM	-885.707300E-9
7/20/2017 2:05:38 PM	-885.922000E-9
7/20/2017 2:05:38 PM	-884.870600E-9
7/20/2017 2:05:39 PM	-886.049300E-9
7/20/2017 2:05:39 PM	-885.961100E-9
7/20/2017 2:05:40 PM	-885.998800E-9
7/20/2017 2:05:41 PM	-886.135200E-9
7/20/2017 2:05:41 PM	-886.011100E-9
7/20/2017 2:05:42 PM	-885.374000E-9
7/20/2017 2:05:42 PM	-885.945600E-9
7/20/2017 2:05:43 PM	-885.997000E-9
7/20/2017 2:05:44 PM	-885.815100E-9
7/20/2017 2:05:44 PM	-886.469000E-9
7/20/2017 2:05:45 PM	-885.482200E-9
7/20/2017 2:05:45 PM	-886.094300E-9
7/20/2017 2:05:46 PM	-886.094800E-9
7/20/2017 2:05:47 PM	-886.472700E-9
7/20/2017 2:05:47 PM	-886.016100E-9
7/20/2017 2:05:48 PM	-886.064300E-9
7/20/2017 2:05:48 PM	-885.864700E-9
7/20/2017 2:05:49 PM	-886.317100E-9
7/20/2017 2:05:50 PM	-886.567200E-9
7/20/2017 2:05:50 PM	-885.628700E-9
7/20/2017 2:05:51 PM	-886.530400E-9
7/20/2017 2:05:51 PM	-886.712300E-9
7/20/2017 2:05:52 PM	-885.900100E-9
7/20/2017 2:05:53 PM	-886.505900E-9
7/20/2017 2:05:53 PM	-886.833700E-9
7/20/2017 2:05:54 PM	-886.331700E-9
7/20/2017 2:05:54 PM	-887.191200E-9
7/20/2017 2:05:55 PM	-886.366700E-9
7/20/2017 2:05:56 PM	-886.874700E-9
7/20/2017 2:05:56 PM	-886.410400E-9
7/20/2017 2:05:57 PM	-884.386300E-9
7/20/2017 2:05:57 PM	-886.172100E-9
7/20/2017 2:05:58 PM	-887.496800E-9
7/20/2017 2:05:59 PM	-893.748200E-9
7/20/2017 2:05:59 PM	-887.055200E-9
7/20/2017 2:06:00 PM	-887.540900E-9
7/20/2017 2:06:00 PM	-885.907900E-9
7/20/2017 2:06:01 PM	-891.272500E-9
7/20/2017 2:06:02 PM	-888.535900E-9
7/20/2017 2:06:02 PM	-888.249800E-9
7/20/2017 2:06:03 PM	-888.429000E-9
7/20/2017 2:06:03 PM	-888.325300E-9
7/20/2017 2:06:04 PM	-888.389400E-9
7/20/2017 2:06:05 PM	-887.458100E-9
7/20/2017 2:06:05 PM	-886.340300E-9
7/20/2017 2:06:06 PM	-888.690000E-9
7/20/2017 2:06:06 PM	-887.351200E-9
7/20/2017 2:06:07 PM	-887.796000E-9
7/20/2017 2:06:08 PM	-888.686800E-9
7/20/2017 2:06:08 PM	-889.824600E-9
7/20/2017 2:06:09 PM	-893.032800E-9
7/20/2017 2:06:09 PM	-888.081100E-9
7/20/2017 2:06:10 PM	-890.306600E-9
7/20/2017 2:06:11 PM	-889.833700E-9
7/20/2017 2:06:11 PM	-888.273000E-9
7/20/2017 2:06:12 PM	-888.886000E-9
7/20/2017 2:06:12 PM	-887.980600E-9
7/20/2017 2:06:13 PM	-888.434900E-9
7/20/2017 2:06:14 PM	-890.058300E-9
7/20/2017 2:06:14 PM	-888.116600E-9
7/20/2017 2:06:15 PM	-888.020200E-9
7/20/2017 2:06:15 PM	-888.779600E-9
7/20/2017 2:06:16 PM	-888.439400E-9
7/20/2017 2:06:17 PM	-888.986500E-9
7/20/2017 2:06:17 PM	-888.421700E-9
7/20/2017 2:06:18 PM	-887.969200E-9
7/20/2017 2:06:18 PM	-887.832400E-9
7/20/2017 2:06:19 PM	-888.858300E-9
7/20/2017 2:06:20 PM	-888.425300E-9
7/20/2017 2:06:20 PM	-889.208400E-9
7/20/2017 2:06:21 PM	-887.457600E-9
7/20/2017 2:06:21 PM	-887.875100E-9
7/20/2017 2:06:22 PM	-887.094300E-9
7/20/2017 2:06:23 PM	-889.451700E-9
7/20/2017 2:06:23 PM	-888.627700E-9
7/20/2017 2:06:24 PM	-887.457600E-9
7/20/2017 2:06:24 PM	-888.193000E-9
7/20/2017 2:06:25 PM	-887.454900E-9
7/20/2017 2:06:26 PM	-887.362600E-9
7/20/2017 2:06:26 PM	-888.265700E-9
7/20/2017 2:06:27 PM	-889.595000E-9
7/20/2017 2:06:27 PM	-887.291700E-9
7/20/2017 2:06:28 PM	-887.258000E-9
7/20/2017 2:06:29 PM	-888.594100E-9
7/20/2017 2:06:29 PM	-887.621800E-9
7/20/2017 2:06:30 PM	-887.707800E-9
7/20/2017 2:06:30 PM	-888.202100E-9
7/20/2017 2:06:31 PM	-887.977900E-9
7/20/2017 2:06:32 PM	-887.809600E-9
7/20/2017 2:06:32 PM	-889.073400E-9
7/20/2017 2:06:33 PM	-889.534500E-9
7/20/2017 2:06:33 PM	-889.610900E-9
7/20/2017 2:06:34 PM	-887.149800E-9
7/20/2017 2:06:35 PM	-886.797400E-9
7/20/2017 2:06:35 PM	-889.397600E-9
7/20/2017 2:06:36 PM	-887.917400E-9
7/20/2017 2:06:36 PM	-887.777800E-9
7/20/2017 2:06:37 PM	-887.901900E-9
7/20/2017 2:06:38 PM	-887.906900E-9
7/20/2017 2:06:38 PM	-885.789600E-9
7/20/2017 2:06:39 PM	-887.945100E-9
7/20/2017 2:06:39 PM	-886.277100E-9
7/20/2017 2:06:40 PM	-887.566800E-9
7/20/2017 2:06:41 PM	-887.409400E-9
7/20/2017 2:06:41 PM	-887.315300E-9
7/20/2017 2:06:42 PM	-886.520900E-9
7/20/2017 2:06:42 PM	-886.878300E-9
7/20/2017 2:06:43 PM	-887.416700E-9
7/20/2017 2:06:44 PM	-887.549000E-9
7/20/2017 2:06:44 PM	-887.857800E-9
7/20/2017 2:06:45 PM	-887.229800E-9
7/20/2017 2:06:45 PM	-887.837400E-9
7/20/2017 2:06:46 PM	-887.637700E-9
7/20/2017 2:06:47 PM	-886.856500E-9
7/20/2017 2:06:47 PM	-886.335300E-9
7/20/2017 2:06:48 PM	-886.854200E-9
7/20/2017 2:06:48 PM	-887.251600E-9
7/20/2017 2:06:49 PM	-886.078900E-9
7/20/2017 2:06:50 PM	-886.707300E-9
7/20/2017 2:06:50 PM	-884.975600E-9
7/20/2017 2:06:51 PM	-887.851000E-9
7/20/2017 2:06:51 PM	-885.806900E-9
7/20/2017 2:06:52 PM	-886.654600E-9
7/20/2017 2:06:53 PM	-884.223500E-9
7/20/2017 2:06:53 PM	-887.753200E-9
7/20/2017 2:06:54 PM	-885.233500E-9
7/20/2017 2:06:54 PM	-886.462700E-9
7/20/2017 2:06:55 PM	-886.637300E-9
7/20/2017 2:06:56 PM	-888.119300E-9
7/20/2017 2:06:56 PM	-885.062500E-9
7/20/2017 2:06:57 PM	-884.796900E-9
7/20/2017 2:06:57 PM	-886.875100E-9
7/20/2017 2:06:58 PM	-887.153400E-9
7/20/2017 2:06:59 PM	-886.845600E-9
7/20/2017 2:06:59 PM	-886.798700E-9
7/20/2017 2:07:00 PM	-886.707300E-9
7/20/2017 2:07:00 PM	-882.549100E-9
7/20/2017 2:07:01 PM	-886.977400E-9
7/20/2017 2:07:02 PM	-887.185300E-9
7/20/2017 2:07:02 PM	-886.909200E-9
7/20/2017 2:07:03 PM	-888.229800E-9
7/20/2017 2:07:03 PM	-886.931500E-9
7/20/2017 2:07:04 PM	-886.510900E-9
7/20/2017 2:07:05 PM	-886.038800E-9
7/20/2017 2:07:05 PM	-886.945600E-9
7/20/2017 2:07:06 PM	-887.497700E-9
7/20/2017 2:07:06 PM	-887.251200E-9
7/20/2017 2:07:07 PM	-887.433100E-9
7/20/2017 2:07:08 PM	-887.570400E-9
7/20/2017 2:07:08 PM	-887.560400E-9
7/20/2017 2:07:09 PM	-885.898800E-9
7/20/2017 2:07:09 PM	-887.623600E-9
7/20/2017 2:07:10 PM	-887.651800E-9
7/20/2017 2:07:11 PM	-888.020200E-9
7/20/2017 2:07:11 PM	-888.157500E-9
7/20/2017 2:07:12 PM	-883.943800E-9
7/20/2017 2:07:12 PM	-888.208000E-9
7/20/2017 2:07:13 PM	-888.101100E-9
7/20/2017 2:07:14 PM	-888.158000E-9
7/20/2017 2:07:14 PM	-887.181200E-9
7/20/2017 2:07:15 PM	-888.716800E-9
7/20/2017 2:07:15 PM	-888.072000E-9
7/20/2017 2:07:16 PM	-888.934200E-9
7/20/2017 2:07:17 PM	-888.828700E-9
7/20/2017 2:07:17 PM	-888.505800E-9
7/20/2017 2:07:18 PM	-888.565000E-9
7/20/2017 2:07:18 PM	-889.230300E-9
7/20/2017 2:07:19 PM	-889.330700E-9
7/20/2017 2:07:20 PM	-889.228400E-9
7/20/2017 2:07:20 PM	-888.961000E-9
7/20/2017 2:07:21 PM	-891.139700E-9
7/20/2017 2:07:21 PM	-889.646800E-9
7/20/2017 2:07:22 PM	-887.659600E-9
7/20/2017 2:07:23 PM	-889.837300E-9
7/20/2017 2:07:23 PM	-888.822800E-9
7/20/2017 2:07:24 PM	-889.680000E-9
7/20/2017 2:07:24 PM	-890.489400E-9
7/20/2017 2:07:25 PM	-888.318500E-9
7/20/2017 2:07:26 PM	-887.776400E-9
7/20/2017 2:07:26 PM	-890.530800E-9
7/20/2017 2:07:27 PM	-890.552200E-9
7/20/2017 2:07:27 PM	-891.232000E-9
7/20/2017 2:07:28 PM	-890.248900E-9
7/20/2017 2:07:29 PM	-891.820900E-9
7/20/2017 2:07:29 PM	-892.278900E-9
7/20/2017 2:07:30 PM	-892.730900E-9
7/20/2017 2:07:30 PM	-889.793200E-9
7/20/2017 2:07:31 PM	-889.220700E-9
7/20/2017 2:07:32 PM	-890.811000E-9
7/20/2017 2:07:32 PM	-890.066500E-9
7/20/2017 2:07:33 PM	-890.243000E-9
7/20/2017 2:07:33 PM	-890.399400E-9
7/20/2017 2:07:34 PM	-890.055600E-9
7/20/2017 2:07:35 PM	-890.435800E-9
7/20/2017 2:07:35 PM	-890.422600E-9
7/20/2017 2:07:36 PM	-889.494900E-9
7/20/2017 2:07:36 PM	-890.036500E-9
7/20/2017 2:07:37 PM	-892.074200E-9
7/20/2017 2:07:38 PM	-890.237500E-9
7/20/2017 2:07:38 PM	-890.344400E-9
7/20/2017 2:07:39 PM	-889.740500E-9
7/20/2017 2:07:39 PM	-889.577200E-9
7/20/2017 2:07:40 PM	-889.618600E-9
7/20/2017 2:07:41 PM	-893.145200E-9
7/20/2017 2:07:41 PM	-890.434900E-9
7/20/2017 2:07:42 PM	-890.831900E-9
7/20/2017 2:07:42 PM	-890.462600E-9
7/20/2017 2:07:43 PM	-889.835500E-9
7/20/2017 2:07:44 PM	-889.969700E-9
7/20/2017 2:07:44 PM	-890.790000E-9
7/20/2017 2:07:45 PM	-890.993300E-9
7/20/2017 2:07:45 PM	-890.529500E-9
7/20/2017 2:07:46 PM	-891.032900E-9
7/20/2017 2:07:47 PM	-890.042900E-9
7/20/2017 2:07:47 PM	-889.986000E-9
7/20/2017 2:07:48 PM	-890.381200E-9
7/20/2017 2:07:48 PM	-889.440800E-9
7/20/2017 2:07:49 PM	-889.213000E-9
7/20/2017 2:07:50 PM	-889.384000E-9
7/20/2017 2:07:50 PM	-890.473100E-9
7/20/2017 2:07:51 PM	-890.151100E-9
7/20/2017 2:07:51 PM	-888.360800E-9
7/20/2017 2:07:52 PM	-890.258000E-9
7/20/2017 2:07:53 PM	-891.871400E-9
7/20/2017 2:07:53 PM	-890.783200E-9
7/20/2017 2:07:54 PM	-890.223000E-9
7/20/2017 2:07:54 PM	-890.809600E-9
7/20/2017 2:07:55 PM	-891.249300E-9
7/20/2017 2:07:56 PM	-891.740900E-9
7/20/2017 2:07:56 PM	-889.609100E-9
7/20/2017 2:07:57 PM	-890.003300E-9
7/20/2017 2:07:57 PM	-890.576300E-9
7/20/2017 2:07:58 PM	-891.441700E-9
7/20/2017 2:07:59 PM	-891.913700E-9
7/20/2017 2:07:59 PM	-891.198900E-9
7/20/2017 2:08:00 PM	-893.872300E-9
7/20/2017 2:08:00 PM	-889.466300E-9
7/20/2017 2:08:01 PM	-890.991000E-9
7/20/2017 2:08:02 PM	-890.160700E-9
7/20/2017 2:08:02 PM	-891.379400E-9
7/20/2017 2:08:03 PM	-891.240700E-9
7/20/2017 2:08:03 PM	-891.322500E-9
7/20/2017 2:08:04 PM	-891.243400E-9
7/20/2017 2:08:05 PM	-891.494400E-9
7/20/2017 2:08:05 PM	-891.329800E-9
7/20/2017 2:08:06 PM	-890.681800E-9
7/20/2017 2:08:06 PM	-891.814600E-9
7/20/2017 2:08:07 PM	-891.372600E-9
7/20/2017 2:08:08 PM	-891.502600E-9
7/20/2017 2:08:08 PM	-891.448100E-9
7/20/2017 2:08:09 PM	-891.175200E-9
7/20/2017 2:08:09 PM	-874.010800E-9
7/20/2017 2:08:10 PM	-883.639100E-9
7/20/2017 2:08:11 PM	-888.574500E-9
7/20/2017 2:08:11 PM	-891.383000E-9
7/20/2017 2:08:12 PM	-891.465300E-9
7/20/2017 2:08:12 PM	-891.245200E-9
7/20/2017 2:08:13 PM	-893.064200E-9
7/20/2017 2:08:14 PM	-892.444400E-9
7/20/2017 2:08:14 PM	-891.253900E-9
7/20/2017 2:08:15 PM	-893.317500E-9
7/20/2017 2:08:15 PM	-890.449900E-9
7/20/2017 2:08:16 PM	-894.013700E-9
